Row Labels;Max of 1Uex;Max of 1Dex;Max of 3Uex;Max of 3Dex;Max of 7Uex;Max of 7Dex;Max of 1Uin;Max of 1Din;Max of 3Uin;Max of 3Din;Max of 7Uin;Max of 7Din
A_70_P011676;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P011686;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P011691;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P011726;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P011736;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P011786;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P011811;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P011841;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P011861;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P011886;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P011906;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P011961;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P011966;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P011976;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P011981;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P012026;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012031;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012111;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012121;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012141;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012146;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P012206;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012231;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012246;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012251;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012296;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P012336;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P012356;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P012391;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P012421;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P012456;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012466;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P012491;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012496;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012526;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012527;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012531;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012561;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P012571;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012572;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012576;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012577;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012587;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012611;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012612;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012636;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012656;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012701;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012731;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012756;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012811;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012831;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012861;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P012911;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P012931;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P012936;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P012961;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P012976;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P013001;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P013046;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P013061;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P013076;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P013086;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013121;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P013176;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P013211;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P013261;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013281;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P013296;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P013336;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P013346;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P013386;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P013391;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P013421;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013461;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013491;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P013526;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013571;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P013591;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P013596;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P013616;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013676;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013731;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013761;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013846;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P013856;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P013986;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P013991;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014001;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P014016;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014031;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014046;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014071;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014116;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P014141;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P014176;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014196;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014206;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P014236;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P014286;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014316;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P014351;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014366;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014406;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014476;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P014516;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014536;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P014561;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014581;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014586;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014601;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P014616;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014621;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014646;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014661;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014687;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P014711;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014751;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P014752;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P014761;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014762;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014806;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P014816;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014821;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014826;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P014956;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P014986;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P014991;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015021;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P015091;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P015156;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P015161;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P015181;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015191;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P015196;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015256;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P015261;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015271;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P015286;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P015291;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P015321;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015411;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P015426;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P015436;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P015491;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015511;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P015576;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P015596;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P015611;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015631;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P015711;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P015716;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P015756;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015766;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P015786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P015856;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P015876;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P015886;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P015936;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P015971;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P015981;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P016051;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P016106;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P016131;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P016226;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P016231;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P016307;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P016316;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016317;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016372;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P016382;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P016451;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P016461;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P016471;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P016501;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P016506;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P016576;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P016586;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P016636;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P016656;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016657;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016671;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P016731;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P016751;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P016761;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P016782;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P016808;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P016809;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P016821;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P016831;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P016866;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P016877;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P016886;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016887;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016972;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P016996;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017036;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P017071;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P017096;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P017116;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P017122;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P017142;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017181;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017206;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017211;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017241;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017246;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017256;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017276;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017281;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017286;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017311;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017321;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017381;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017391;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017401;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017406;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017411;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017471;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017521;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017541;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017556;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017586;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P017601;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017606;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P017611;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017616;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017641;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P017656;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017661;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017676;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P017696;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017746;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017776;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017786;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017791;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017796;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P017806;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017836;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P017846;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P017856;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017891;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017896;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P017906;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P017916;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017961;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P017966;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P017996;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P018041;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018076;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P018081;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018086;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P018111;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P018141;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P018161;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018176;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018196;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P018206;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P018236;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P018246;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018256;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P018281;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018311;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P018316;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018346;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018351;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P018361;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P018401;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018471;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P018476;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018481;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018511;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P018571;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P018586;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P018621;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P018636;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P018646;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P018661;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018676;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018701;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018711;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018721;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018746;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018791;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P018871;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P018896;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018911;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P018941;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P018991;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019011;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019056;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019096;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019106;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019121;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P019131;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P019171;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P019196;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P019216;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P019226;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P019301;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P019346;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019421;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019431;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P019436;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P019491;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P019496;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019506;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P019526;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019596;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019646;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P019731;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P019806;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P019846;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019861;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P019901;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019916;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P019926;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P019931;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P019936;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P019946;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020031;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P020046;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P020056;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020181;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P020191;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P020216;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P020256;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020271;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P020276;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020296;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P020301;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P020336;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P020361;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P020366;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P020386;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P020406;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020436;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020496;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P020586;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020591;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P020596;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020646;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P020691;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020711;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020723;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020761;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P020816;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020831;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P020866;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P020886;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020896;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020901;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P020906;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P020986;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021036;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021056;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P021076;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021111;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P021116;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021151;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P021181;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021191;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P021206;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P021236;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P021241;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P021276;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021311;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021386;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021431;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021436;0;0;0;0;0;0;0;0;0;0;1;0
A_70_P021466;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021471;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021486;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021491;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P021511;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021541;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P021576;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P021611;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021621;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P021636;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P021646;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021676;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021681;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021686;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P021701;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021721;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P021726;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P021811;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021812;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021836;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P021856;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P021921;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022021;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022026;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022036;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022041;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P022091;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P022116;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022121;0;0;0;0;0;1;0;0;0;0;0;0
A_70_P022131;0;0;0;0;0;0;0;0;1;0;0;0
A_70_P022136;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P022141;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P022151;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022186;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022201;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022221;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P022236;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P022246;0;0;0;0;1;0;0;0;0;0;0;0
A_70_P022251;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022256;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P022311;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022346;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022376;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P022411;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P022441;0;0;1;0;0;0;0;0;0;0;0;0
A_70_P022496;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P022541;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022566;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022636;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022646;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P022651;0;0;0;1;0;0;0;0;0;0;0;0
A_70_P022686;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P022716;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022736;0;0;0;0;0;0;0;0;0;1;0;0
A_70_P022761;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P022776;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P022796;0;0;0;0;0;0;0;1;0;0;0;0
A_70_P022891;0;1;0;0;0;0;0;0;0;0;0;0
A_70_P022931;0;0;0;0;0;0;0;0;0;0;0;1
A_70_P022961;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P023016;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P023091;1;0;0;0;0;0;0;0;0;0;0;0
A_70_P023116;0;0;0;0;0;0;1;0;0;0;0;0
A_70_P023131;0;0;0;0;0;0;0;0;0;1;0;0
